842,8,16,313
847,21,118,251
852,-39,-41,233
857,-42,-182,219
862,-3,47,308
867,15,86,269
872,-41,-95,203
877,-73,-120,259
882,7,94,257
887,-14,29,290
892,-47,-149,226
897,-39,17,320
902,36,123,247
907,-42,-49,233
912,-36,-168,237
917,-2,48,271
922,11,76,309
927,-65,-138,197
932,-36,-48,314
937,-10,127,230
942,-54,-47,230
947,-36,-171,238
952,5,58,273
957,15,69,302
962,-69,-160,208
967,-34,13,325
972,7,121,263
977,-20,-67,207
982,-20,-67,207
987,-48,-153,243
992,19,106,247
997,-14,18,283
1002,-48,-205,200
1007,-32,40,316
1012,3,84,276
1017,-50,-110,194
1022,-4,-53,325
1027,-7,134,232
1032,-57,-55,221
1037,-4,-157,244
1042,-23,73,261
1047,-16,33,289
1052,-42,-176,210
1057,3,7,321
1062,11,119,259
1067,-52,-105,201
1072,26,-40,317
1077,-37,111,239
1082,-24,-44,247
1087,-46,-181,238
1092,-6,62,260
1097,11,45,284
1102,-52,-161,211
1107,26,9,320
1112,-20,120,267
1117,-44,-105,204
1122,-19,-52,298
1127,-21,105,226
1132,-8,-37,248
1137,-62,-183,221
1142,17,53,269
1147,20,81,314
1152,-59,-156,203
[FEATURES] f0=-21420 f1=32736 f2=39121 f3=-109000 f4=71000 f5=180000 f6=26745 f7=-22770 f8=80098 f9=83272 f10=-205000 f11=134000 f12=339000 f13=66843 f14=256840 f15=28929 f16=258464 f17=194000 f18=325000 f19=131000 f20=22532
[SCALED_FEATURES] f0=3044 f1=-638 f2=-817 f3=516 f4=-301 f5=-409 f6=-646 f7=-4095 f8=-567 f9=-555 f10=319 f11=-490 f12=-407 f13=-595 f14=-78 f15=-424 f16=-372 f17=345 f18=-385 f19=-372 f20=-448
[FEATURES_X] mean=-21420 std=32736 rms=39121 min=-109000 max=71000 p2p=180000 mad=26745
[FEATURES_Y] mean=-22770 std=80098 rms=83272 min=-205000 max=134000 p2p=339000 mad=66843
[FEATURES_Z] mean=256840 std=28929 rms=258464 min=194000 max=325000 p2p=131000 mad=22532
[CLASS] CLASS=normal ID=0 scores_x1000=[5752,1506,-7258]
[CLASS_STATS] condition=normal total_windows=1
predicted_count=[1,0,0]
correct_windows=1
accuracy_x1000=1000
current_prediction=0
[CLASS_TIMING] sample_interval_ms=5 window_acquisition_ms=995 feature_extract_ms=7 inference_ms=1 total_cycle_ms=1067
1252,2,108,257
1254,-62,-109,200
1257,-62,-109,200
1259,25,-41,315
1262,25,-41,315
1264,-38,114,233
1267,-38,114,233
1269,-25,-45,258
1272,-25,-45,258
1274,-49,-179,231
1277,-49,-179,231
1279,11,57,277
1282,11,57,277
1284,28,74,306
1286,28,74,306
1289,-67,-156,202
1291,-67,-156,202
1294,-2,27,324
1296,-2,27,324
1298,4,116,258
1301,4,116,258
1303,-14,-75,199
1305,-14,-75,199
1308,-14,-75,199
1310,-72,-131,259
1313,-72,-131,259
1316,29,105,239
1318,29,105,239
1320,-13,8,286
1323,-13,8,286
1325,-45,-208,204
1328,-45,-208,204
1330,-19,47,321
1332,-19,47,321
1335,5,85,286
1337,5,85,286
1339,-45,-120,196
1342,-45,-120,196
1347,-3,-59,323
1352,1,128,234
1357,-44,-53,229
1362,-28,-167,244
1367,-18,65,255
1372,10,40,281
1377,-50,-169,214
1382,35,12,323
1387,-15,118,270
1392,-41,-96,208
1397,-43,-70,293
1402,8,115,237
1407,6,-19,265
1412,-70,-193,214
1417,14,47,287
1422,-3,87,298
1427,-59,-141,192
1432,-54,-12,331
1437,9,117,251
1442,-37,-61,226
1447,-14,-156,241
1452,11,96,253
1457,-17,28,283
1462,-59,-193,202
1467,-35,20,312
1472,5,93,260
1477,-54,-116,198
1482,25,-49,311
1487,-21,112,243
1492,-36,-44,242
1497,-50,-162,241
1502,-18,57,261
1507,10,54,292
1512,-59,-166,211
1517,18,17,324
1522,-21,118,259
1527,-24,-87,201
1532,-75,-108,265
1537,34,112,242
1542,-10,0,282
1547,-68,-214,194
1552,-7,52,308
1557,2,87,289
1562,2,87,289
1567,-45,-122,194
1572,-6,-60,325
1577,5,122,239
1582,-45,-55,228
1587,-5,-155,248
1592,-24,77,254
1597,-15,35,291
1602,-43,-176,217
1607,-7,4,322
1612,-11,113,259
1617,-52,-111,200
1622,42,-42,322
1627,-37,105,239
1632,-38,-45,258
1637,-53,-174,243
1642,-14,59,269
1647,5,49,291
1652,-48,-151,207
1657,27,16,323
1662,-20,125,271
1667,-41,-105,199
1672,-41,-62,293
1677,0,112,243
1682,6,-18,269
1687,-61,-192,213
1692,7,46,278
1697,6,81,303
1702,-69,-145,199
1707,-55,3,334
1712,26,121,256
1717,-35,-70,217
1722,-41,-152,249
1727,4,95,249
1732,-9,31,292
1737,-53,-189,207
1742,-26,13,313
1747,11,102,259
1752,-53,-109,200
1757,30,-39,320
1762,-41,110,228
1767,-23,-43,245
1772,-59,-186,229
1777,2,57,267
1782,23,67,308
1787,-70,-161,199
1792,-31,16,329
1797,6,115,257
1802,-24,-65,218
1807,-31,-157,243
1812,5,88,250
1817,-21,28,287
1822,-56,-192,202
1827,-19,7,321
1832,2,107,259
1837,-57,-103,198
1842,4,-34,309
1847,-19,107,223
1852,-19,107,223
1857,-19,-33,254
1862,-73,-189,209
1867,6,49,289
1872,10,85,297
1877,-48,-131,192
1882,0,-51,324
1887,-14,124,233
1892,-46,-47,240
1897,-32,-170,239
1902,-5,56,271
1907,23,59,306
1912,-68,-157,208
1917,-27,18,332
1922,13,133,259
1927,-20,-71,218
1932,-16,-151,243
1937,-2,86,266
1942,-26,38,282
1947,-30,-162,220
1952,26,6,318
1957,-11,119,265
1962,-39,-78,203
1967,-69,-126,258
1972,28,109,240
1977,-6,33,293
1982,-52,-189,207
1987,-7,3,323
1992,-7,111,266
1997,-43,-97,202
2002,-71,-90,274
2007,19,105,237
2012,-1,18,285
2017,-52,-194,204
2022,-12,1,322
2027,-18,107,263
2032,-41,-102,203
2037,-57,-88,275
2042,31,110,243
2047,-8,29,284
2052,-50,-190,210
2057,3,1,326
2062,-20,105,268
2067,-32,-88,205
2072,-71,-119,258
2077,24,99,236
2082,-23,34,293
2087,-44,-183,210
2092,10,-2,317
2097,-12,112,265
2102,-38,-85,203
2107,-64,-126,257
2112,18,91,245
2117,-31,31,286
2122,-41,-166,218
2127,27,7,312
2132,-12,119,258
2137,-12,119,258
2142,-15,-74,206
2147,-16,-151,240
2152,-16,76,256
[FEATURES] f0=-19690 f1=28661 f2=34773 f3=-75000 f4=42000 f5=117000 f6=24038 f7=-18070 f8=104329 f9=105882 f10=-214000 f11=133000 f12=347000 f13=92484 f14=256420 f15=40397 f16=259582 f17=192000 f18=334000 f19=142000 f20=33671
[SCALED_FEATURES] f0=3656 f1=-714 f2=-908 f3=903 f4=-607 f5=-757 f6=-706 f7=-2658 f8=-437 f9=-434 f10=284 f11=-494 f12=-392 f13=-443 f14=-120 f15=-245 f16=-335 f17=323 f18=-296 f19=-313 f20=-256
[FEATURES_X] mean=-19690 std=28661 rms=34773 min=-75000 max=42000 p2p=117000 mad=24038
[FEATURES_Y] mean=-18070 std=104329 rms=105882 min=-214000 max=133000 p2p=347000 mad=92484
[FEATURES_Z] mean=256420 std=40397 rms=259582 min=192000 max=334000 p2p=142000 mad=33671
[CLASS] CLASS=normal ID=0 scores_x1000=[7874,2705,-10580]
[CLASS_STATS] condition=normal total_windows=2
predicted_count=[2,0,0]
correct_windows=2
accuracy_x1000=1000
current_prediction=0
[CLASS_TIMING] sample_interval_ms=5 window_acquisition_ms=900 feature_extract_ms=6 inference_ms=1 total_cycle_ms=972
2252,-51,-171,225
2255,17,44,289
2257,17,44,289
2259,17,44,289
2262,0,88,287
2264,0,88,287
2266,-36,-97,204
2269,-36,-97,204
2271,15,-43,314
2273,15,-43,314
2276,9,118,240
2278,9,118,240
2280,13,5,280
2283,13,5,280
2285,13,5,280
2287,-81,-205,201
2290,-81,-205,201
2292,-27,-1,314
2295,-27,-1,314
2297,1,109,263
2299,1,109,263
2302,-36,-81,208
2304,-36,-81,208
2307,-38,-140,248
2309,-38,-140,248
2312,-18,73,253
2314,-18,73,253
2317,0,39,290
2319,0,39,290
2321,-60,-147,218
2324,-60,-147,218
2326,-56,-7,323
2329,-56,-7,323
2331,14,122,237
2333,14,122,237
2336,14,122,237
2338,-40,-39,243
2342,-48,-174,229
2347,14,42,285
2352,4,88,275
2357,-40,-106,201
2362,-10,-41,301
2367,19,117,244
2372,10,16,283
2377,-53,-193,204
2382,-1,0,322
2387,-13,109,259
2392,-13,-69,205
2397,-18,-154,238
2402,-15,78,254
2407,-10,33,291
2412,-74,-154,212
2417,-60,-18,319
2422,6,119,233
2427,6,119,233
2432,-33,-44,240
2437,-49,-179,225
2442,13,42,286
2447,9,91,292
2452,-41,-110,203
2457,28,-39,309
2462,-11,115,235
2467,4,-8,278
2472,-69,-204,199
2477,-26,20,314
2482,-13,107,259
2487,-44,-96,205
2492,-61,-88,272
2497,24,103,241
2502,-22,34,283
2507,-44,-172,222
2512,27,3,322
2517,-11,116,258
2522,-16,-75,198
2527,-33,-150,239
2532,-11,78,258
2537,-23,35,288
2542,-42,-153,219
2547,-18,13,327
2552,11,121,253
2557,-35,-56,225
2562,-16,-162,243
2567,-4,59,270
2572,10,69,297
2577,-66,-145,197
2582,-16,-51,319
2587,-25,109,240
2592,-30,-36,252
2597,-57,-185,212
2602,-10,42,305
2607,3,89,268
2612,-37,-100,209
2617,-55,-69,282
2622,22,99,249
2627,-1,30,288
2632,-47,-172,217
2637,30,8,321
2642,-9,119,255
2647,-21,-63,220
2652,-21,-159,244
2657,7,57,272
2662,19,81,303
2667,-66,-121,197
2672,23,-52,308
2677,-16,107,230
2682,4,-2,277
2687,-74,-194,209
2692,4,0,318
2697,-14,112,252
2702,-17,-58,221
2707,-27,-153,242
2712,-2,51,268
2717,-2,51,268
2722,1,89,292
2727,-37,-110,209
2732,-35,-53,298
2737,26,108,254
2742,-17,38,282
2747,-38,-151,217
2752,-54,7,309
2757,4,120,233
2762,-35,-36,261
2767,-63,-197,207
2772,-23,14,307
2777,-9,112,269
2782,-25,-69,208
2787,-24,-155,243
2792,10,47,275
2797,20,92,299
2802,-38,-104,212
2807,-54,-67,284
2812,30,104,247
2817,-27,34,288
2822,-47,-146,223
2827,-68,-18,315
2832,-12,108,235
2837,-29,-35,250
2842,-63,-193,204
2847,-16,10,311
2852,-15,111,266
2857,-13,-59,226
2862,-56,-168,242
2867,16,49,276
2872,-4,80,286
2877,-34,-91,205
2882,-67,-105,265
2887,-4,80,257
2892,-9,35,291
2897,-76,-131,210
2902,10,-49,314
2907,-22,106,229
2912,7,12,277
2917,-54,-171,218
2922,9,16,312
2927,28,117,249
2932,-44,-34,240
2937,-45,-189,205
2942,-45,23,310
2947,1,114,264
2952,-24,-68,209
2957,-39,-149,243
2962,15,44,272
2967,4,89,293
2972,-39,-94,208
2977,-73,-91,271
2982,3,83,252
2987,-15,33,284
2992,-74,-136,207
2997,-1,-57,314
3002,-30,109,226
3007,-30,109,226
3012,9,8,281
3017,-63,-178,210
3022,16,10,313
3027,30,118,252
3032,-38,-33,241
3037,-53,-185,217
3042,-50,28,302
3047,5,107,260
3052,-40,-71,204
3057,-21,-152,241
3062,1,53,277
3067,13,87,300
3072,-35,-107,208
3077,-43,-60,287
3082,33,111,251
3087,-35,33,281
3092,-63,-150,220
3097,-44,-38,311
3102,-29,110,247
3107,-5,-20,268
3112,-78,-194,212
3117,24,0,317
3122,2,119,259
3127,-19,-48,225
3132,-48,-170,233
3137,14,42,277
3142,-4,82,284
3147,-33,-96,206
3152,-65,-92,265
[FEATURES] f0=-19340 f1=28411 f2=34369 f3=-81000 f4=33000 f5=114000 f6=24140 f7=-15635 f8=100219 f9=101431 f10=-205000 f11=122000 f12=327000 f13=87125 f14=257155 f15=36645 f16=259752 f17=197000 f18=327000 f19=130000 f20=31569
[SCALED_FEATURES] f0=3780 f1=-718 f2=-917 f3=834 f4=-701 f5=-774 f6=-704 f7=-1913 f8=-459 f9=-458 f10=319 f11=-536 f12=-431 f13=-475 f14=-46 f15=-304 f16=-330 f17=379 f18=-365 f19=-378 f20=-292
[FEATURES_X] mean=-19340 std=28411 rms=34369 min=-81000 max=33000 p2p=114000 mad=24140
[FEATURES_Y] mean=-15635 std=100219 rms=101431 min=-205000 max=122000 p2p=327000 mad=87125
[FEATURES_Z] mean=257155 std=36645 rms=259752 min=197000 max=327000 p2p=130000 mad=31569
[CLASS] CLASS=normal ID=0 scores_x1000=[8298,2802,-11101]
[CLASS_STATS] condition=normal total_windows=3
predicted_count=[3,0,0]
correct_windows=3
accuracy_x1000=1000
current_prediction=0
[CLASS_TIMING] sample_interval_ms=5 window_acquisition_ms=900 feature_extract_ms=7 inference_ms=1 total_cycle_ms=972
3384,16,91,251
3386,-28,36,282
3388,-28,36,282
3391,-38,-163,217
3393,-38,-163,217
3396,17,19,316
3398,17,19,316
3401,6,123,260
3403,6,123,260
3405,-18,-58,228
3408,-18,-58,228
3410,-11,-160,248
3413,-11,-160,248
3415,-13,62,260
3418,-13,62,260
3420,10,57,300
3422,10,57,300
3425,-66,-153,208
3427,-66,-153,208
3430,-52,-34,327
3432,-52,-34,327
3435,-1,121,229
3437,-1,121,229
3440,-1,121,229
3442,-41,-44,239
3444,-41,-44,239
3447,-36,-167,240
3450,-36,-167,240
3452,20,46,278
3454,20,46,278
3457,6,87,300
3459,6,87,300
3461,-46,-113,204
3464,-46,-113,204
3466,25,-49,318
3469,25,-49,318
3471,-44,102,232
3474,-44,102,232
3476,-16,-30,252
3479,-16,-30,252
3481,-70,-192,209
3484,-70,-192,209
3486,-4,47,304
3489,-4,47,304
3491,-3,86,285
3493,-3,86,285
3495,-3,86,285
3498,-46,-116,208
3500,-46,-116,208
3503,22,-46,316
3505,22,-46,316
3508,-36,115,233
3510,-36,115,233
3513,-21,-28,250
3515,-21,-28,250
3518,-48,-186,217
3520,-48,-186,217
3523,5,57,285
3525,5,57,285
3527,-1,78,299
3529,-1,78,299
3532,-47,-113,197
3534,-47,-113,197
3537,11,-56,323
3539,11,-56,323
3542,-36,103,240
3544,-36,103,240
3547,-35,-42,249
3549,-35,-42,249
3552,-35,-42,249
3554,-50,-181,221
3557,-50,-181,221
3559,20,55,279
3562,20,55,279
3564,0,79,295
3566,0,79,295
3568,-47,-115,195
3571,-47,-115,195
3574,19,-57,318
3576,19,-57,318
3578,-45,107,237
3581,-45,107,237
3583,-21,-37,251
3586,-21,-37,251
3588,-47,-187,218
3591,-47,-187,218
3593,16,48,289
3596,16,48,289
3598,3,88,293
3602,3,88,293
3607,-47,-123,205
3612,17,-50,315
3617,-34,104,230
3622,-14,-34,255
3627,-60,-196,208
3632,-16,46,312
3637,7,97,266
3642,-42,-99,206
3647,-19,-46,300
3652,11,118,249
3657,8,7,276
3662,-67,-200,199
3667,-27,9,309
3672,4,112,270
3677,-46,-99,208
3682,-60,-82,283
3687,27,121,242
3692,-2,24,287
3697,-57,-191,207
3702,-8,0,322
3707,-18,110,268
3712,-45,-87,208
3717,-63,-133,252
3722,2,90,253
3727,-25,36,282
3732,-40,-154,216
3737,-4,16,329
3742,24,129,255
3747,-28,-49,218
3752,-31,-162,240
3757,3,47,271
3762,29,79,295
3767,-61,-127,198
3772,11,-57,320
3777,-43,100,231
3782,-31,-32,254
3787,-61,-200,200
3792,-27,38,310
3797,4,98,264
3802,-40,-93,207
3807,-73,-102,266
3812,22,100,248
3817,-26,27,286
3822,-35,-161,222
3827,7,15,322
3832,8,116,260
3837,-23,-49,227
3842,-32,-168,242
3847,5,50,270
3852,6,86,302
3857,-38,-111,204
3862,31,-51,309
3867,-5,109,241
3872,16,8,279
3877,16,8,279
3882,-81,-197,201
3887,8,-5,318
3892,-15,121,266
3897,-20,-68,220
3902,-19,-153,247
3907,-16,66,260
3912,27,79,295
3917,-58,-120,193
3922,18,-46,322
3927,-26,102,235
3932,4,5,279
3937,-90,-200,204
3942,10,-1,317
3947,-22,114,266
3952,-18,-73,213
3957,-15,-154,244
3962,-4,59,262
3967,19,84,297
3972,-49,-121,191
3977,21,-45,315
3982,-8,110,241
3987,2,8,277
3992,-80,-190,202
3997,20,5,315
4002,-14,111,258
4007,-23,-58,229
4012,-22,-151,246
4017,7,60,272
4022,12,77,294
4027,-38,-124,197
4032,33,-41,312
4037,-17,111,235
4042,9,6,281
4047,-79,-195,200
4052,15,1,325
4057,-21,108,252
4062,-15,-70,203
4067,-13,-153,234
4072,-19,70,258
4077,17,53,303
4082,-76,-145,204
4087,-49,-45,319
4092,-2,121,239
4097,-42,-41,250
4102,-60,-183,209
4107,-20,35,304
4112,11,97,261
4117,-40,-98,212
4122,-48,-107,264
4127,14,87,247
4132,-22,35,280
4137,-47,-154,214
4142,-51,-1,316
4147,28,121,239
4152,-31,-43,246
[FEATURES] f0=-17910 f1=28288 f2=33481 f3=-90000 f4=33000 f5=123000 f6=24120 f7=-17290 f8=100821 f9=102292 f10=-200000 f11=129000 f12=329000 f13=88152 f14=257859 f15=38886 f16=260775 f17=191000 f18=329000 f19=138000 f20=33302
[SCALED_FEATURES] f0=4286 f1=-721 f2=-936 f3=732 f4=-701 f5=-724 f6=-704 f7=-2419 f8=-456 f9=-453 f10=339 f11=-509 f12=-427 f13=-468 f14=24 f15=-269 f16=-296 f17=311 f18=-346 f19=-335 f20=-263
[FEATURES_X] mean=-17910 std=28288 rms=33481 min=-90000 max=33000 p2p=123000 mad=24120
[FEATURES_Y] mean=-17290 std=100821 rms=102292 min=-200000 max=129000 p2p=329000 mad=88152
[FEATURES_Z] mean=257859 std=38886 rms=260775 min=191000 max=329000 p2p=138000 mad=33302
[CLASS] CLASS=normal ID=0 scores_x1000=[9068,3377,-12445]
[CLASS_STATS] condition=normal total_windows=4
predicted_count=[4,0,0]
correct_windows=4
accuracy_x1000=1000
current_prediction=0
[CLASS_TIMING] sample_interval_ms=5 window_acquisition_ms=768 feature_extract_ms=7 inference_ms=1 total_cycle_ms=840
4252,-74,-148,209
4255,-24,-51,316
4257,-24,-51,316
4260,-29,104,236
4262,-29,104,236
4265,3,-12,272
4267,3,-12,272
4269,-84,-198,206
4272,-84,-198,206
4274,12,2,324
4276,12,2,324
4279,12,2,324
4281,-8,112,256
4283,-8,112,256
4286,-18,-59,227
4288,-18,-59,227
4291,-35,-155,247
4293,-35,-155,247
4296,7,51,275
4298,7,51,275
4300,4,84,298
4303,4,84,298
4305,4,84,298
4307,-40,-112,205
4310,-40,-112,205
4312,11,-42,312
4314,11,-42,312
4317,14,120,242
4319,14,120,242
4322,12,20,281
4324,12,20,281
4326,-47,-173,219
4329,-47,-173,219
4331,29,4,312
4334,29,4,312
4336,3,113,258
4338,3,113,258
4342,-18,-52,220
4347,-52,-170,234
4352,23,46,284
4357,9,89,288
4362,-38,-99,201
4367,-56,-72,282
4372,28,113,247
4377,-26,28,286
4382,-42,-160,219
4387,-28,6,323
4392,31,138,250
4397,-33,-47,237
4402,-56,-169,225
4407,19,42,278
4412,6,86,274
4417,-44,-103,204
4422,-45,-70,278
4427,21,102,249
4432,-24,30,284
4437,-39,-156,226
4442,-4,7,328
4447,29,132,252
4452,-34,-47,235
4457,-34,-47,235
4462,-60,-173,230
4467,14,40,281
4472,1,86,281
4477,-39,-103,207
4482,-43,-65,278
4487,28,100,247
4492,-31,28,282
4497,-35,-151,228
4502,-15,14,318
4507,25,130,248
4512,-40,-42,243
4517,-57,-182,228
4522,-5,37,309
4527,6,93,261
4532,-47,-99,214
4537,-60,-108,263
4542,7,81,263
4547,-21,38,280
4552,-72,-151,219
4557,-47,-35,317
4562,-17,113,237
4567,-15,-33,256
4572,-83,-204,204
4577,-8,8,311
4582,-19,108,259
4587,-17,-69,207
4592,-28,-150,233
4597,-8,61,267
4602,20,74,296
4607,-51,-119,195
4612,18,-47,309
4617,6,117,245
4622,2,19,288
4627,-48,-172,224
4632,4,13,312
4637,16,124,253
4642,-27,-41,237
4647,-43,-165,234
4652,2,45,291
4657,2,82,268
4662,-40,-91,214
4667,-59,-102,264
4672,7,83,252
4677,-35,28,275
4682,-59,-143,222
4687,-47,-27,319
4692,-21,113,234
4697,-23,-32,253
4702,-67,-205,211
4707,-24,13,313
4712,-11,109,259
4717,-23,-73,203
4722,-14,-148,242
4727,-11,59,262
4732,17,71,297
4737,-65,-123,192
4742,17,-62,310
4747,17,-62,310
4752,-25,109,231
4757,2,-1,284
4762,-76,-195,208
4767,0,2,320
4772,-10,120,260
4777,-22,-65,218
4782,-16,-155,239
4787,-15,68,261
4792,7,61,296
4797,-78,-145,201
4802,-17,-48,322
4807,-41,106,240
4812,-38,-41,246
4817,-59,-176,209
4822,-5,37,301
4827,0,87,262
4832,-48,-102,205
4837,-25,-51,288
4842,13,115,242
4847,6,14,274
4852,-67,-197,207
4857,-14,2,324
4862,-19,111,264
4867,-33,-90,205
4872,-66,-124,250
4877,20,103,244
4882,-17,27,292
4887,-60,-177,219
4892,24,-1,316
4897,-9,110,262
4902,-25,-74,200
4907,-36,-146,243
4912,-1,84,252
4917,-33,35,281
4922,-44,-158,218
4927,2,16,323
4932,4,123,254
4937,-23,-61,224
4942,-12,-150,237
4947,-24,70,256
4952,-12,49,290
4957,-70,-158,213
4962,-51,-2,324
4967,30,133,247
4972,-34,-54,234
4977,-48,-164,239
4982,5,44,267
4987,12,80,297
4992,-54,-131,194
4997,7,-56,318
5002,-25,104,236
5007,-27,-27,254
5012,-63,-191,217
5017,-20,33,302
5022,7,91,269
5027,-53,-113,208
5032,-11,-42,299
5037,-11,-42,299
5042,4,116,239
5047,-4,-6,278
5052,-67,-202,204
5057,-35,22,314
5062,-10,104,260
5067,-35,-96,207
5072,-70,-95,269
5077,28,102,247
5082,-19,25,285
5087,-37,-161,224
5092,24,4,315
5097,-11,109,253
5102,-23,-65,216
5107,-16,-156,240
5112,-20,71,253
5117,-1,50,293
5122,-64,-145,205
5127,-58,-17,324
5132,14,131,241
5137,-41,-43,244
5142,-42,-170,234
5147,24,45,289
5152,-4,91,285
[FEATURES] f0=-19160 f1=28203 f2=34096 f3=-84000 f4=31000 f5=115000 f6=23586 f7=-17990 f8=99981 f9=101587 f10=-205000 f11=138000 f12=343000 f13=86719 f14=258505 f15=36798 f16=261111 f17=192000 f18=328000 f19=136000 f20=31160
[SCALED_FEATURES] f0=3844 f1=-722 f2=-923 f3=800 f4=-723 f5=-768 f6=-716 f7=-2633 f8=-461 f9=-457 f10=319 f11=-475 f12=-400 f13=-477 f14=89 f15=-301 f16=-285 f17=323 f18=-356 f19=-346 f20=-299
[FEATURES_X] mean=-19160 std=28203 rms=34096 min=-84000 max=31000 p2p=115000 mad=23586
[FEATURES_Y] mean=-17990 std=99981 rms=101587 min=-205000 max=138000 p2p=343000 mad=86719
[FEATURES_Z] mean=258505 std=36798 rms=261111 min=192000 max=328000 p2p=136000 mad=31160
[CLASS] CLASS=normal ID=0 scores_x1000=[8212,2814,-11027]
[CLASS_STATS] condition=normal total_windows=5
predicted_count=[5,0,0]
correct_windows=5
accuracy_x1000=1000
current_prediction=0
[CLASS_TIMING] sample_interval_ms=5 window_acquisition_ms=900 feature_extract_ms=6 inference_ms=0 total_cycle_ms=971
5252,-55,-134,249
5254,-55,-134,249
5257,1,79,257
5259,1,79,257
5261,-19,31,280
5264,-19,31,280
5266,-19,31,280
5268,-62,-154,213
5271,-62,-154,213
5274,-53,-5,316
5276,-53,-5,316
5278,10,124,231
5281,10,124,231
5283,-38,-44,241
5286,-38,-44,241
5288,-43,-170,221
5291,-43,-170,221
5293,9,35,301
5295,9,35,301
5298,4,88,271
5300,4,88,271
5302,-34,-100,205
5305,-34,-100,205
5307,-48,-75,279
5310,-48,-75,279
5312,21,99,241
5315,21,99,241
5317,21,99,241
5319,-27,26,284
5322,-27,26,284
5324,-33,-150,222
5327,-33,-150,222
5329,-10,13,319
5332,-10,13,319
5334,24,131,241
5336,24,131,241
5339,-35,-50,239
5342,-35,-50,239
5347,-42,-164,228
5352,11,39,292
5357,-1,88,277
5362,-34,-96,204
5367,-39,-59,283
5372,25,113,253
5377,-7,31,284
5382,-43,-158,222
5387,23,9,314
5392,3,126,257
5397,-22,-50,228
5402,-55,-167,238
5407,0,49,275
5412,11,87,290
5417,-44,-118,200
5422,22,-41,311
5427,-7,112,236
5432,-2,4,279
5437,-71,-191,210
5442,18,-4,319
5447,-18,112,257
5452,-22,-59,227
5457,-20,-153,243
5462,-12,57,261
5467,19,78,296
5472,-45,-117,192
5477,24,-55,317
5482,-18,110,229
5487,6,0,284
5492,-73,-195,207
5497,9,-5,317
5502,-11,111,250
5507,-19,-63,221
5512,-19,-156,243
5517,2,49,277
5522,18,84,292
5527,-40,-97,212
5532,-22,-52,292
5537,23,112,249
5542,-18,28,286
5547,-34,-154,229
5552,-26,7,316
5557,23,122,255
5562,-42,-43,241
5567,-47,-179,222
5572,-9,40,293
5577,8,82,270
5582,-38,-90,210
5587,-69,-111,261
5592,11,81,251
5597,-26,33,278
